10770651 504000 0 0 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184530 0 -3.27999999979510903 
10770691 503994 0 -0.469760223699267954 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184534 0 0.720000000204890966 
10770731 503956 -1 -0.892377327661961317 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184533 0 -0.279999999795109034 
10770771 503880 -3 -0.650098663987591863 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184532 0 -1.27999999979510903 
10770811 503769 -4 -1.55737770110135898 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184534 0 0.720000000204890966 
10770851 503623 -5 -2.4286679076612927 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10770891 503442 -6 -2.07842275185976177 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10770931 503231 -4 -4.32109570235479623 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184534 0 0.720000000204890966 
10770971 502986 -6 -3.97114022757159546 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771011 502711 -8 -3.84300979593535885 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771051 502409 -7 -5.75115787598770112 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771091 502076 -10 -4.51003793615382165 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184538 0 4.72000000020489097 
10771131 501719 -8 -5.93410344491712749 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184542 0 8.72000000020489097 
10771171 501336 -8 -6.83780787064461038 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184537 0 3.72000000020489097 
10771211 500927 -11 -6.03560468199430034 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771251 500496 -12 -6.34194734739139676 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771291 500044 -10 -7.57128933508647606 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771331 499570 -12 -7.53808411379577592 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771371 499076 -13 -7.05678515182808042 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771411 498564 -14 -6.94184591784141958 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771451 498036 -13 -8.00771988008636981 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184537 0 3.72000000020489097 
10771491 497491 -14 -8.06886050716275349 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771531 496932 -13 -8.93972126749577001 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184537 0 3.72000000020489097 
10771571 496358 -15 -8.43475562962703407 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771611 495772 -15 -8.36841706180712208 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771651 495176 -14 -9.5551590328104794 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771691 494568 -16 -8.80943501077126712 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771731 493953 -14 -9.94569846446393058 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771771 493328 -16 -8.77840286219725385 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771811 492698 -17 -9.12200167245464399 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771851 492062 -17 -8.79094836371950805 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10771891 491423 -16 -9.59969640447525308 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10771931 490781 -15 -10.3626992630888708 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184539 0 5.72000000020489097 
10771971 490135 -17 -8.89441040821839124 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10772011 489490 -17 -9.00928330811439082 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184536 0 2.72000000020489097 
10772051 488846 -17 -9.52177143143489957 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772091 488203 -17 -9.24632824648870155 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772131 487564 -16 -9.99740722187561914 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772171 486928 -16 -9.58946182602085173 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772211 486298 -15 -9.83694552729139104 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772251 485674 -15 -9.55431179428705946 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184534 0 0.720000000204890966 
10772291 485057 -17 -8.55601409549126402 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
10772331 484450 -15 -8.65650589921278879 1404200 0 0 0 0 0 3460301 0 -0.199999999720603228 -1580145 0 -0.739199999952688813 -2184535 0 1.72000000020489097 
