0.093070,0.200420,-0.002981,-1.391395,-0.968131,0.210382
0.100793,0.227966,-0.032175,-1.357825,0.568677,-0.235521
0.085241,0.228133,-0.041294,-0.638249,-0.191129,-0.721486
0.071868,0.240534,-0.008161,-0.861718,-0.327320,-0.600900
0.047243,0.250050,-0.030842,-1.316578,-0.136200,-0.599696
0.017101,0.273021,-0.024307,-1.631328,-0.865049,-0.225954
0.002070,0.289302,-0.051824,-1.440205,0.067042,-0.177674
-0.028899,0.295154,-0.038356,-0.888476,1.585901,0.214929
-0.074400,0.295834,-0.024126,-0.861994,-0.450198,0.253303
-0.104773,0.295450,-0.010449,-0.868447,-0.925919,0.463993
-0.147290,0.283725,-0.012352,-1.181020,-0.411718,0.315127
-0.155411,0.302097,-0.028157,-1.134794,0.383505,0.702501
-0.165912,0.291238,-0.018323,-0.772980,0.403091,0.629417
-0.177502,0.269837,-0.020007,-0.303388,-0.291391,0.389244
-0.166900,0.254718,0.009932,-0.979058,-0.396626,0.762320
-0.147461,0.237941,-0.013029,-1.018257,-0.185716,0.599518
-0.147891,0.195568,-0.000444,-1.289738,-0.368141,-0.414525
-0.101353,0.176438,0.029942,-0.324635,0.581272,-0.628769
-0.080457,0.145839,0.026239,0.001468,0.177837,-0.446563
-0.054003,0.120988,0.044283,-0.813791,0.092999,-0.382352
-0.047550,0.095562,0.039192,-1.089243,0.388734,-0.586079
-0.018290,0.076383,0.050434,-0.532400,-0.227340,-0.241173
0.020518,0.065938,0.082687,-0.440525,-0.487014,-0.097014
0.049347,0.053718,0.065507,-0.583895,-0.700474,0.415490
0.084174,0.028919,0.055348,-0.732150,0.980390,0.519459
0.090273,-0.005704,0.085809,0.173481,0.703073,-0.165234
0.106212,-0.022822,0.086163,0.020868,0.191029,-1.198562
0.137645,-0.005219,0.080682,-0.089150,-0.207958,-0.753929
0.148073,-0.007546,0.078876,-1.057922,0.084488,-0.807695
0.155784,-0.017551,0.062894,-0.757405,0.621163,-0.714182
0.118879,-0.047152,0.066206,-0.269927,0.226926,-1.933263
0.114698,-0.043807,0.083738,-0.068516,-0.741449,-2.134900
0.112292,-0.007904,0.066032,-0.505399,-1.840928,-0.697934
0.089183,0.012612,0.045340,-0.665375,-1.063715,-0.567914
0.067627,0.019209,0.011189,-0.730430,-0.016887,-0.274655
0.025094,0.028643,0.011143,-0.050440,0.993641,-0.419375
-0.020030,0.041018,0.036264,0.075071,0.047285,-0.688638
-0.053416,0.064116,0.002035,-0.005284,0.122072,-0.253157
-0.085896,0.104714,-0.021418,-1.186850,-0.125050,0.316187
-0.111144,0.108675,-0.037506,-0.889014,-0.007713,0.432684
-0.146201,0.129900,-0.042098,-0.710804,1.142864,0.275832
-0.160568,0.136563,-0.023293,0.139682,-0.287114,0.693361
-0.173931,0.175188,-0.019922,-0.400013,-3.752052,1.101476
-0.160371,0.198726,-0.063516,-0.706399,-0.837926,1.034110
-0.158175,0.222110,-0.085501,-0.972881,-0.161544,1.382078
-0.166975,0.232653,-0.068823,-0.740537,-0.228004,0.890562
-0.167129,0.227818,-0.048200,0.085479,-0.692797,0.269315
-0.147553,0.251330,-0.055769,-0.234437,0.191561,0.409524
-0.135690,0.247864,-0.051768,-0.605441,-0.883986,-0.182473
-0.102905,0.228058,-0.057223,0.484495,0.858963,-0.278268
-0.086575,0.184625,-0.017283,0.585033,-0.190137,-0.838507
-0.067077,0.135106,-0.009795,0.762147,0.081941,-0.856957
-0.055796,0.110143,-0.002597,0.005578,-0.123615,-0.643857
-0.045134,0.061888,0.010349,-0.436688,-0.047292,-1.007097
-0.015674,0.017831,0.029180,0.062499,0.105328,-0.395532
-0.010560,-0.053431,0.056805,0.575524,-0.134762,-0.239431
-0.001714,-0.091268,0.060915,0.249230,-0.839160,0.147983
0.009308,-0.112508,0.045182,-0.096640,-1.181739,0.224992
0.042884,-0.134022,0.019842,-0.223323,1.732725,0.441713
0.045691,-0.175955,0.050569,0.454501,0.863831,0.195406
0.067224,-0.212931,0.059727,0.999041,0.896839,-0.094282
0.071872,-0.221338,0.084276,0.150294,-2.140844,-0.447639
0.118702,-0.198410,0.041841,-0.289323,-0.232674,0.235348
0.148861,-0.205126,0.008363,0.166444,0.343479,-0.500719
0.173023,-0.225756,0.043984,0.214601,0.489876,-1.103289
0.167207,-0.225805,0.065934,0.486771,-0.581446,-1.016567
0.197842,-0.212219,0.047477,0.102476,-0.820556,-0.865354
0.198823,-0.189101,0.037902,-0.359124,-0.221931,-0.721702
0.194366,-0.177045,0.029000,-0.220943,-0.241323,-0.707686
0.173591,-0.160800,0.027917,0.384444,1.592942,-0.667096
0.164561,-0.125310,0.019638,0.544863,0.511208,-0.397753
0.156240,-0.080643,-0.001514,0.258454,0.424549,0.753434
0.108408,-0.055010,0.002192,0.026431,-0.115675,0.240191
0.110355,0.002472,-0.041257,-0.220513,0.657569,0.884690
0.078893,0.032493,-0.038556,-0.617990,-0.071139,1.166703
0.040134,0.024806,-0.033947,0.596886,-0.087289,0.164102
0.027414,0.065229,-0.043535,0.406515,-1.176014,0.100651
0.021174,0.096734,-0.048627,-0.754303,-0.779105,0.207859
-0.013190,0.102232,-0.062475,-0.276764,0.266371,-0.550129
-0.026841,0.120581,-0.059298,0.032750,0.475105,-0.453275
-0.046198,0.110789,-0.050389,0.541767,0.358653,-0.992485
-0.081842,0.120729,-0.035943,0.274341,-0.341182,-0.907956
