0.039413,0.051575,-0.034371,-0.6560921600,-0.3180829555,0.098274
0.032881,0.060106,-0.033547,-0.6763682385,-0.3341101537,-0.184883
0.039627,0.059847,-0.047005,-0.5422965874,-0.3304472421,0.033764
0.041137,0.067771,-0.057723,-0.8686603413,-0.1183658457,-0.153289
0.030446,0.053318,-0.037943,-0.6534542557,-0.4771359713,0.106158
0.036801,0.079269,-0.043496,-0.8680632459,-0.3506356461,0.124208
0.025066,0.059043,-0.027193,-0.2835637865,-0.4531588854,0.252003
0.032780,0.065808,-0.042029,-0.4222346697,-0.1303399007,-0.391532
0.013344,0.045210,-0.018478,-0.0379226792,-0.5549660071,-1.215519
0.026464,0.059768,-0.021681,-0.3266397727,-0.2978666821,-0.816325
0.033754,0.089267,-0.008017,-0.0010309205,0.1114683932,0.626900
0.021544,0.052954,-0.000336,-0.1742205362,-0.2397028205,-0.400217
0.014263,0.056078,-0.005460,0.4971312082,-0.1887214894,-0.614570
0.022788,0.051148,-0.013853,-0.3382521421,0.2910181040,-0.667421
0.029061,0.074854,-0.016210,-0.0728661291,0.0229901623,-0.033260
0.033180,0.067439,-0.035779,-0.1672113702,0.5882214112,-0.012761
0.025095,0.064416,-0.030245,0.0332970112,-0.3178018848,-0.552506
0.025506,0.070160,-0.023106,-0.5962459940,-0.0415403554,-0.170772
0.030465,0.072320,-0.033042,0.0096131237,-0.1242475814,-0.003512
0.013144,0.062118,-0.016426,-0.9783900319,-0.1964272449,-0.085743
0.027813,0.078064,-0.023158,-0.0111502151,-0.6925107391,-0.509234
0.003953,0.056620,-0.015487,0.0847738769,-0.7400313381,-0.825487
0.031650,0.070285,-0.031043,-0.5968600476,-0.0837319274,-0.471459
0.027052,0.088174,-0.044741,-1.6734129436,0.0302317596,0.222300
0.040739,0.067206,-0.057509,-2.2272097954,0.8882174753,0.379007
0.026822,0.051854,-0.045709,-1.3203443516,0.4397424996,-0.895124
0.009809,0.051355,-0.040181,-1.5145715879,0.4511770581,-0.922650
0.032773,0.074759,-0.063539,-0.7253166672,0.3656166808,0.171206
0.016870,0.064892,-0.022745,-0.2799962372,-0.2201897087,-0.495579
0.006845,0.039975,-0.025807,-0.1950416573,-0.1782120601,-1.458449
0.020786,0.067590,-0.018222,-0.1144761658,0.1603914646,-0.156877
0.029592,0.065798,-0.002167,0.6079797223,-0.4558802310,0.305350
0.030354,0.080933,-0.004957,1.5177384258,-1.0230799339,0.316825
0.010311,0.050466,-0.005269,1.4332155028,-1.0446919310,-0.341114
0.022689,0.068017,-0.010452,1.3650524767,-0.9772637554,-0.158508
0.022299,0.066894,-0.004019,0.5082311853,-0.6162897651,0.089454
0.042049,0.075215,-0.037408,0.6393945246,-0.4038521974,0.354924
0.015320,0.061012,-0.005092,1.4233527905,-1.6246606498,0.033925
0.038717,0.070863,-0.040388,-1.3579816854,0.1594547251,-0.008658
0.020605,0.066018,-0.020267,0.3982762788,-0.9051052497,-0.327633
0.040447,0.064859,-0.049362,-0.6664831995,-0.1934647639,0.484709
0.026572,0.063024,-0.035560,-0.4161185007,-0.5647983852,-0.031182
0.030590,0.061947,-0.042092,-0.6588789944,-0.2458778944,0.091098
0.037985,0.079922,-0.039748,-0.5923243594,-0.2892418851,-0.039310
0.032258,0.072520,-0.036708,-0.8826478343,-0.0992188941,0.381384
0.025391,0.055514,-0.032595,-0.7473018763,-0.1653728184,-1.272473
0.023891,0.048224,-0.021087,-0.1855961134,-0.1642098981,-0.544306
0.022446,0.049999,-0.029907,-0.1165499528,0.1524735601,-1.166729
0.013804,0.042325,-0.009464,0.1644640440,-0.0736699198,-0.882709
0.039075,0.073305,-0.028578,0.3099557435,-0.1121409041,0.318099
0.022263,0.056371,-0.011181,0.1931558462,0.1676337394,-0.101427
0.040063,0.071076,-0.041921,-0.0815199180,0.7120633602,0.371172
0.012629,0.058199,-0.019236,0.3403625456,-0.2096927781,-0.509910
0.030932,0.072803,-0.047993,-0.3924828549,0.4621497542,-0.020557
0.017959,0.072661,-0.017943,-0.0607128622,-0.2403977620,-0.102779
0.027176,0.068079,-0.028348,-0.4314174335,-0.4840069141,-0.132134
0.014713,0.058547,-0.024206,0.3077705405,-0.7412637868,-0.420933
0.028890,0.069202,-0.032451,-0.4288129807,-0.7802998696,-0.343090
0.013348,0.064166,-0.026946,-0.0799718445,-0.8320772978,-0.233227
0.011933,0.035977,-0.035258,-0.4396077521,-0.4491809620,-1.432767
0.008092,0.064061,-0.027481,-0.1138185848,-0.2962715718,-1.131785
0.034933,0.068463,-0.017378,-0.4065730084,-0.0996951076,-0.317145
0.013725,0.058800,-0.012573,-0.4070362705,0.1651384990,-1.258605
0.027383,0.067488,-0.016636,-0.4000974078,0.4517069617,-0.932727
0.022834,0.070117,-0.016278,-0.2969133809,0.5974509388,-0.432349
0.017707,0.065020,-0.014808,0.1956734261,0.2348283157,-0.243218
0.015064,0.066293,-0.008962,0.1612661204,0.3377071141,-0.586670
0.002191,0.057457,-0.008003,1.5105624171,-0.7192851455,-0.628370
0.018251,0.074030,-0.022427,0.4515188810,-0.1775703575,-0.573274
0.017762,0.058685,-0.008650,-0.3672875461,0.0613813092,-0.442577
0.023651,0.084918,0.015023,1.4428322736,-2.2846051954,-0.287689
0.024114,0.078077,-0.015717,0.5922354934,-0.9749780353,-0.262696
0.032560,0.077050,-0.034634,-0.1538201346,-0.6823782883,-0.199414
0.022588,0.067213,-0.029930,-0.4351916046,-0.4898299702,-0.336417
0.025601,0.070787,-0.058976,-1.3769904153,0.4420646392,-0.289754
0.036617,0.081353,-0.066437,-1.8326779528,1.0983626719,-0.201883
0.012619,0.058498,-0.031453,-1.1496729422,0.1606840521,-0.459226
0.030820,0.070377,-0.020119,-0.6826979729,-0.1220795753,-0.306832
0.011513,0.073472,-0.020342,-0.1105258211,-0.1208083377,-0.531876
0.027085,0.061042,-0.021045,-0.3451858446,0.1014345791,-0.262693
