-0.0186470000,-0.0028870000,0.0272010000,0.0968652289,-1.1627350000,-0.2085160000
-0.0006920000,0.0069840000,-0.0232270000,0.0936158503,0.1103230000,-0.0252930000
-0.0204260000,-0.0060740000,0.0126570000,0.0903876988,-0.2602650000,-0.7347990000
0.0012440000,0.0049350000,0.0004720000,0.0871821031,-0.2452570000,-0.0901810000
-0.0019070000,0.0115460000,0.0002060000,0.0840003732,1.2122240000,0.1659350000
-0.0082220000,0.0059730000,0.0165950000,0.0808437988,-1.8150080000,0.0759140000
-0.0085210000,0.0059730000,0.0070400000,0.0777136483,-0.3292190000,0.3435180000
-0.0013420000,-0.0002210000,-0.0072580000,0.0746111675,0.3236090000,-0.4540130000
-0.0036730000,0.0005370000,0.0150790000,0.0715375787,-1.0613770000,0.2157030000
-0.0031110000,-0.0065700000,-0.0442870000,0.0684940797,0.3516700000,-1.0079600000
-0.0088660000,0.0063200000,0.0128270000,0.0654818424,-0.3714280000,0.2783120000
0.0091750000,0.0177470000,-0.0184450000,0.0625020118,0.0808920000,0.1928770000
-0.0275230000,-0.0282830000,0.0146820000,0.0595557054,-0.3437400000,-1.4080040000
0.0094700000,0.0118090000,-0.0025610000,0.0566440121,0.7486810000,0.1981650000
0.0040510000,0.0234450000,0.0125290000,0.0537679909,0.0608920000,0.8245070000
0.0014180000,0.0177400000,0.0169570000,0.0509286704,-1.4070500000,0.5031400000
-0.0154470000,-0.0084210000,0.0012930000,0.0481270481,-0.9654570000,-0.3502940000
0.0016640000,-0.0074560000,0.0276110000,0.0453640890,-0.2401430000,-0.7914410000
0.0056330000,0.0223750000,-0.0033980000,0.0426407254,-0.3124620000,0.4854470000
0.0049730000,0.0029630000,-0.0037200000,0.0399578561,0.4348180000,0.3359000000
0.0087550000,0.0045940000,0.0061970000,0.0373163453,0.1362640000,0.4521150000
0.0005680000,-0.0106830000,-0.0145580000,0.0347170224,-0.1324040000,-0.3105010000
-0.0119480000,-0.0277550000,0.0084390000,0.0321606813,-0.3223680000,-1.2343600000
0.0001680000,-0.0016460000,0.0058820000,0.0296480798,-0.5236970000,0.3364280000
-0.0020150000,-0.0048430000,-0.0222720000,0.0271799389,0.3849770000,-0.5768020000
-0.0093550000,-0.0040030000,0.0198840000,0.0247569429,-0.4374210000,0.0574730000
0.0128810000,0.0257820000,-0.0163080000,0.0223797382,-0.0199180000,0.6111980000
-0.0363690000,-0.0310990000,0.0175540000,0.0200489336,-0.4514340000,-1.6303400000
0.0055250000,0.0204640000,0.0126660000,0.0177650997,0.3006220000,0.6529340000
-0.0043290000,-0.0051880000,0.0036560000,0.0155287683,0.1641380000,-0.3813100000
0.0011000000,0.0140370000,0.0171010000,0.0133404327,-1.5853390000,0.5365950000
-0.0173210000,-0.0159020000,-0.0066700000,0.0112005473,0.0411910000,-0.6620630000
-0.0033250000,-0.0037470000,0.0189820000,0.0091095272,-0.3260780000,-0.1052860000
-0.0126400000,0.0044660000,0.0108220000,0.0070677481,-0.5372570000,0.0984610000
-0.0027180000,0.0023090000,-0.0080520000,0.0050755468,0.4876850000,-0.4136520000
-0.0006330000,0.0138900000,0.0174160000,0.0031332204,-0.2096530000,0.3822250000
0.0000790000,-0.0020790000,-0.0136550000,0.0012410266,1.3111500000,-0.1625120000
0.0030070000,-0.0005890000,0.0131060000,-0.0006008162,0.0547380000,-0.0665400000
0.0046550000,0.0059730000,-0.0113120000,-0.0023921287,0.2260550000,0.4349110000
0.0068540000,0.0020400000,-0.0010410000,-0.0041327711,0.8133490000,-0.3310330000
0.0033450000,0.0011340000,-0.0173450000,-0.0058226423,0.0717700000,0.1582050000
0.0092170000,0.0273080000,-0.0097790000,-0.0074616803,1.1284790000,0.1334220000
-0.0028850000,-0.0046950000,0.0190440000,-0.0090498616,-0.5354770000,0.1243860000
0.0062430000,0.0100720000,-0.0370170000,-0.0105872012,1.3747340000,0.0313910000
-0.0136420000,-0.0103050000,-0.0014190000,-0.0120737520,0.1548820000,-0.3463130000
0.0089120000,0.0146320000,-0.0093000000,-0.0135096051,0.1676600000,-0.0515860000
-0.0080710000,-0.0073410000,-0.0097720000,-0.0148948887,0.3851380000,-0.2774470000
0.0012900000,0.0001230000,0.0097190000,-0.0162297683,0.3740600000,-0.2215500000
0.0044250000,-0.0040290000,-0.0160160000,-0.0175144461,0.2982420000,0.2164850000
-0.0171800000,-0.0093760000,0.0082520000,-0.0187491606,-0.0052190000,-0.9329530000
0.0037620000,-0.0021580000,0.0089410000,-0.0199341860,-0.6983620000,0.2048940000
-0.0035250000,0.0001260000,0.0032430000,-0.0210698322,0.8512380000,-0.5877490000
0.0054030000,0.0014100000,0.0017650000,-0.0221564436,-0.3675310000,0.5510140000
-0.0047590000,0.0065670000,-0.0044550000,-0.0231943991,0.4190130000,-0.3685220000
0.0040670000,0.0132830000,0.0112220000,-0.0241841115,0.2973590000,0.5030380000
-0.0062760000,0.0096780000,-0.0007780000,-0.0251260267,0.0059840000,0.0818620000
0.0017530000,0.0140770000,0.0085600000,-0.0260206230,0.2677520000,0.3442140000
-0.0031770000,0.0143690000,0.0106740000,-0.0268684111,-0.8310740000,0.4368020000
0.0000200000,0.0083060000,0.0005120000,-0.0276699326,0.4744990000,0.0317190000
-0.0076610000,0.0037800000,0.0181810000,-0.0284257599,-0.2696030000,0.5096550000
0.0115970000,0.0167420000,-0.0315120000,-0.0291364953,1.5076600000,-0.1203170000
-0.0168650000,0.0054050000,0.0309170000,-0.0298027704,-1.5879750000,-0.0151340000
0.0048480000,0.0134370000,-0.0307900000,-0.0304252448,0.2197560000,0.1569310000
-0.0090760000,0.0047350000,0.0223330000,-0.0310046063,-0.4156520000,-0.3100940000
0.0079570000,0.0213700000,0.0054940000,-0.0315415691,-0.1179250000,0.3428060000
-0.0189790000,0.0050900000,0.0106350000,-0.0320368736,-0.4327040000,-0.3928220000
0.0034210000,0.0174740000,0.0201410000,-0.0324912853,-0.1062560000,0.0023680000
-0.0014370000,0.0134140000,0.0021200000,-0.0329055939,-0.5391140000,0.1652780000
0.0119190000,0.0058810000,0.0194640000,-0.0332806127,0.0769570000,0.0593510000
0.0143670000,0.0200510000,-0.0016610000,-0.0336171773,0.4495890000,0.5642200000
0.0054720000,0.0021780000,-0.0038710000,-0.0339161449,0.3073250000,-0.0330170000
0.0057510000,0.0118090000,0.0122530000,-0.0341783935,-0.2838920000,0.1683710000
0.0011360000,0.0043150000,-0.0126410000,-0.0344048207,0.1585940000,0.2030000000
-0.0027140000,0.0101970000,0.0172980000,-0.0345963428,0.2984030000,-0.2367580000
0.0163040000,0.0072460000,0.0017190000,-0.0347538938,0.2674920000,0.7626830000
0.0108260000,0.0160530000,0.0034200000,-0.0348784248,0.9113750000,-0.2634670000
0.0092140000,0.0068130000,0.0049260000,-0.0349709025,-0.5190720000,0.3119310000
0.0113870000,0.0183010000,-0.0217010000,-0.0350323085,1.2316170000,-0.0533980000
0.0043920000,-0.0034870000,0.0105530000,-0.0350636385,-0.1498800000,0.3485210000
0.0077860000,0.0165550000,-0.0124610000,-0.0350659008,0.6661210000,0.1561240000
-0.0123120000,0.0064220000,0.0068070000,-0.0350401160,-0.1307000000,0.0131570000
0.0072810000,0.0193290000,-0.0182410000,-0.0349873155,-0.0648410000,0.2415560000
-0.0086030000,0.0025750000,-0.0142890000,-0.0349085408,0.6594810000,-0.1394760000
0.0067490000,0.0123140000,0.0055570000,-0.0348048427,-0.0374660000,-0.1338040000
0.0003940000,0.0124260000,-0.0092310000,-0.0346772797,1.0446780000,0.4516090000
0.0038700000,0.0141260000,-0.0153690000,-0.0345269182,0.1758990000,-0.2744770000
-0.0041360000,0.0096090000,0.0044110000,-0.0343548303,0.0245950000,0.2360510000
0.0016480000,0.0136630000,-0.0110200000,-0.0341620940,0.6565370000,-0.1314310000
-0.0058820000,0.0059360000,0.0286580000,-0.0339497915,-0.4909280000,0.0125990000
0.0118140000,0.0136630000,-0.0325490000,-0.0337190088,0.5490240000,0.1288400000
-0.0118820000,-0.0071610000,0.0142680000,-0.0334708347,0.3032020000,-0.3375290000
0.0084360000,0.0233960000,-0.0250980000,-0.0332063599,-0.4285680000,0.4349370000
-0.0101920000,-0.0001530000,0.0076710000,-0.0329266761,0.2442760000,-0.2760620000
0.0048650000,0.0188660000,-0.0133470000,-0.0326328754,0.1871780000,0.5550880000
-0.0123580000,0.0073580000,-0.0027050000,-0.0323260494,0.0259280000,0.1400920000
0.0005290000,0.0056310000,0.0110840000,-0.0320072880,0.1075260000,0.1143740000
-0.0037450000,0.0119830000,0.0116230000,-0.0316776794,-0.8449850000,0.0801780000
0.0031710000,0.0055230000,0.0022710000,-0.0313383086,0.8407040000,-0.5449360000
-0.0046380000,0.0152190000,0.0320890000,-0.0309902570,-1.9875850000,0.1731860000
0.0014080000,0.0087490000,-0.0026100000,-0.0306346017,0.0617880000,-0.0669540000
-0.0038040000,0.0039280000,0.0157290000,-0.0302724145,-0.2328010000,-0.0251330000
0.0022420000,0.0123540000,-0.0173220000,-0.0299047614,0.5716100000,0.6730590000
0.0006730000,0.0162500000,0.0172390000,-0.0295327017,-0.0478550000,0.1672840000
0.0147550000,0.0107160000,-0.0081640000,-0.0291572875,0.3139910000,0.8964550000
0.0033020000,0.0133220000,-0.0138950000,-0.0287795629,0.3324850000,-0.0586890000
0.0002100000,0.0024960000,-0.0026950000,-0.0284005634,0.3880300000,0.3373770000
0.0125820000,0.0208520000,-0.0100640000,-0.0280213151,0.4746760000,0.2535140000
-0.0069490000,-0.0051090000,-0.0039460000,-0.0276428341,0.5978630000,-0.3721360000
0.0105990000,0.0136670000,-0.0092240000,-0.0272661262,-0.4635300000,0.1467290000
-0.0000190000,0.0020270000,-0.0166650000,-0.0268921857,1.4722030000,-0.0785580000
0.0000300000,0.0093860000,0.0043850000,-0.0265219951,-1.4055760000,0.3563070000
-0.0099720000,0.0029720000,-0.0046980000,-0.0261565248,0.2484970000,-0.0011450000
0.0008340000,0.0128000000,0.0019530000,-0.0257967318,0.0166060000,0.3081200000
-0.0056230000,0.0114440000,-0.0019630000,-0.0254435598,-0.0038540000,0.3885890000
0.0039750000,0.0143200000,-0.0057780000,-0.0250979384,0.2035570000,0.1047760000
-0.0064230000,0.0044170000,0.0108220000,-0.0247607824,0.0295580000,0.5735970000
0.0082750000,0.0156590000,-0.0372690000,-0.0244329916,0.7987420000,-0.1275680000
-0.0061840000,0.0045050000,0.0230590000,-0.0241154498,-0.1070440000,0.3138970000
0.0033290000,0.0130460000,-0.0268540000,-0.0238090246,0.1569040000,0.0140010000
-0.0137890000,-0.0018430000,0.0144620000,-0.0235145671,-0.2594440000,-0.1226900000
0.0101730000,0.0163290000,-0.0152670000,-0.0232329107,0.1962930000,0.8646780000
-0.0133260000,0.0050730000,0.0023230000,-0.0229648712,0.1427270000,-0.1552780000
0.0110690000,0.0174350000,0.0115410000,-0.0227112460,0.0346530000,0.4583900000
-0.0102380000,0.0011900000,0.0133260000,-0.0224728138,-0.6326800000,-0.0231760000
0.0034570000,0.0101080000,0.0035220000,-0.0222503338,0.7697350000,-0.1152290000
-0.0037220000,0.0118910000,0.0272110000,-0.0220445454,-1.1165050000,0.3454090000
0.0037490000,0.0107940000,-0.0094930000,-0.0218561677,0.4059520000,-0.2381070000
-0.0239940000,0.0140010000,0.0545110000,-0.0216858986,-4.6930890000,0.3970220000
0.0019370000,0.0110310000,-0.0252100000,-0.0215344150,0.3505020000,0.4074010000
-0.0128700000,0.0072130000,0.0186500000,-0.0214023716,-0.3508140000,-0.2744900000
0.0012710000,0.0153830000,0.0066790000,-0.0212904005,-0.2324920000,0.6373690000
-0.0132180000,0.0112280000,0.0109690000,-0.0211991109,-0.7418940000,0.0627970000
0.0017600000,0.0028440000,0.0110050000,-0.0211290884,-0.0323780000,0.3709690000
-0.0110620000,0.0102100000,0.0019620000,-0.0210808943,-0.1271950000,-0.2177040000
-0.0037580000,0.0031500000,0.0155450000,-0.0210550652,-0.0892860000,-0.1431690000
0.0024520000,0.0131710000,0.0014860000,-0.0210521123,-0.2091470000,0.2796620000
-0.0006040000,-0.0039770000,0.0269480000,-0.0210725209,0.2975070000,-0.1053720000
-0.0020640000,0.0185770000,0.0072600000,-0.0211167496,-0.6870410000,0.4189450000
0.0035980000,0.0049290000,-0.0153820000,-0.0211852301,0.6669350000,0.1711700000
0.0103690000,0.0163610000,-0.0024530000,-0.0212783661,0.9692180000,0.5773230000
0.0004500000,0.0111190000,-0.0068080000,-0.0213965328,0.7007580000,0.1163930000
0.0047240000,0.0137650000,-0.0020000000,-0.0215400765,0.6957060000,0.0689120000
0.0008600000,0.0048270000,-0.0041430000,-0.0217093139,-0.2347700000,0.4898030000
0.0042810000,0.0141230000,0.0007120000,-0.0219045310,0.7843780000,-0.1803950000
0.0052590000,0.0186790000,0.0078710000,-0.0221259830,-0.1637510000,0.8479700000
0.0016050000,0.0172250000,-0.0234270000,-0.0223738934,1.4169530000,0.2555420000
0.0078910000,0.0085820000,0.0147970000,-0.0226484533,-0.1878800000,0.5435470000
-0.0044180000,0.0047090000,0.0066600000,-0.0229498209,0.1543110000,0.0927460000
0.0011620000,0.0111520000,0.0082610000,-0.0232781205,-0.3597880000,0.1746660000
0.0003350000,0.0216430000,0.0113210000,-0.0236334422,-0.8203800000,0.3778620000
0.0080780000,0.0137520000,-0.0024850000,-0.0240158410,1.0664440000,0.3680410000
-0.0058650000,0.0061760000,0.0196580000,-0.0244253359,-0.4039300000,0.1798520000
0.0145250000,0.0232380000,-0.0212670000,-0.0248619099,1.3046770000,0.5161510000
0.0021630000,0.0152780000,0.0154110000,-0.0253255085,-0.2732240000,-0.0944480000
0.0105400000,0.0166960000,-0.0062400000,-0.0258160395,0.2145330000,0.7448190000
0.0016840000,0.0086410000,-0.0014450000,-0.0263333720,0.0074580000,-0.2142310000
0.0032370000,0.0057760000,-0.0035190000,-0.0268773361,0.3113390000,0.3820840000
0.0113900000,0.0259260000,-0.0189830000,-0.0274477217,0.7003110000,0.2927780000
0.0027510000,-0.0046790000,-0.0012810000,-0.0280442785,0.1355710000,0.1628360000
0.0193860000,0.0233530000,-0.0345020000,-0.0286667144,0.6453400000,0.5222900000
-0.0182370000,0.0028440000,0.0106250000,-0.0293146956,-0.3209800000,-0.2367520000
0.0132840000,0.0145890000,-0.0081050000,-0.0299878457,-0.2473020000,0.7154510000
-0.0116920000,0.0050860000,0.0033610000,-0.0306857449,0.1760700000,-0.3598990000
0.0035950000,0.0169820000,0.0091340000,-0.0314079295,-0.5199740000,0.2143540000
-0.0033050000,0.0086120000,0.0006330000,-0.0321538911,-0.0941500000,0.1422460000
0.0006340000,0.0111460000,0.0122790000,-0.0329230762,0.1120490000,-0.1271020000
0.0015330000,0.0136500000,0.0127880000,-0.0337148856,-0.3096880000,0.3001310000
0.0085740000,0.0052270000,-0.0076680000,-0.0345286735,0.6284090000,-0.2114670000
-0.0025960000,0.0120060000,0.0210430000,-0.0353637472,-1.1622330000,0.2655700000
0.0016220000,0.0072230000,-0.0235130000,-0.0362193665,1.3036300000,-0.2857520000
0.0033420000,0.0078240000,0.0100730000,-0.0370947432,0.0645100000,0.2059910000
0.0056000000,-0.0044130000,-0.0249240000,-0.0379890403,0.7420770000,0.4276540000
